"drug_pair","AUC1","AUC2","Pairwise","LR1plus","LR1minus","LR2plus","LR2minus","Mean_error","AUC1_LOOCV","AUC2_LOOCV","Pairwise_LOOCV","LR1plus_LOOCV","LR1minus_LOOCV","LR2plus_LOOCV","LR2minus_LOOCV","Mean_error_LOOCV","AUC1_training","AUC2_training","Pairwise_training","LR1plus_training","LR1minus_training","LR2plus_training","LR2minus_training","Mean_error_training","Threshold1","Threshold2","Th1_ref","Th2_ref","Th1_changes","Th2_changes","Th_changes_overall","Normalized_logLik","number_of_drugs","Rank_score_LOOCV","tms_name","metrics_name"
"astemizole-azimilide-bepridil-cisapride-diltiazem-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.875 (0.75 - 0.958)","1    (0.905 - 1   )","0.885 (0.769 - 0.962)","3.33 (3.33 - 8.33e+05)","0.222 (0.167 - 0.222)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.236 (0.23 - 0.242)",0.75,0.905,0.769,3.33,0.222,7,0.333,0.242,0.917,0.905,0.308,3.33,0.222,667000,0.333,0.137,9.03636403697069,-21.8764152962656,9.03636403243506,-21.8764152363845,5.01930333092569e-10,2.73724507426858e-09,1.37390633188362e-18,-1.32021908095588e-05,10,0.6,"tms_metrics_8_25.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-diltiazem-dofetilide-droperidol-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.833 (0.75 - 0.958)","1    (1    - 1   )","0.867 (0.8  - 0.967)","3.33 (2.67 - 8.33e+05)","0.222 (0.167 - 0.333)","1e+06 (6.67e+05 - 1e+06)","1e-06 (1e-06 - 0.333)","0.242 (0.237 - 0.248)",0.75,1,0.8,2.67,0.333,667000,0.333,0.248,0.875,1,0.367,3.33,0.222,1e+06,1e-06,0.142,7.9265229205624,-21.3720747581832,7.9265229406763,-21.3720747099349,2.53754355661292e-09,2.25754017783662e-09,5.7286065320641e-18,-1.37397250461331e-05,10,0.666666666666667,"tms_metrics_8_26.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-loratadine-risperidone-verapamil","0.933 (0.933 - 1   )","1    (0.5  - 1   )","0.938 (0.875 - 1   )","2.4  (2.4  - 3   )","0.3  (1.5e-06 - 0.3 )","1e+06 (3    - 1e+06)","1e-06 (1e-06 - 0.6 )","0.262 (0.255 - 0.268)",0.933,0.5,0.875,2.4,0.3,3,0.6,0.268,1,0.833,0.375,8e+05,0.2,6,0.5,0.0427,13.1899726820953,-13.8852831034597,13.1899726784196,-13.8852830588144,2.78670697656781e-10,3.21529474825113e-09,8.96008430667327e-19,-1.02361260973116e-05,8,NA,"tms_metrics_8_27.csv","summary_tms_8_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-metoprolol-nitrendipine-ranolazine-risperidone-vandetanib-verapamil","0.875 (0.792 - 0.958)","1    (0.905 - 1   )","0.893 (0.821 - 0.964)","3.33 (3.33 - 8.33e+05)","0.222 (0.167 - 0.222)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.234 (0.228 - 0.24)",0.792,0.905,0.821,3.33,0.222,7,0.333,0.24,0.917,0.905,0.321,3.33,0.222,667000,0.333,0.139,8.78859332477144,-21.0661395778631,8.78859335746303,-21.0661395268976,3.71977480053746e-09,2.41931048514418e-09,8.99929017731536e-18,-1.33630415816978e-05,10,0.666666666666667,"tms_metrics_8_3.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.875 (0.75 - 0.958)","1    (0.905 - 1   )","0.885 (0.769 - 0.962)","3.33 (3.33 - 8.33e+05)","0.222 (0.167 - 0.222)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.238 (0.232 - 0.244)",0.75,0.905,0.769,3.33,0.222,7,0.333,0.244,0.917,0.905,0.308,3.33,0.222,667000,0.333,0.14,8.53347792416588,-20.4937332438656,8.53347792749744,-20.4937331933497,3.90410041983357e-10,2.46494571774691e-09,9.62339561152267e-19,-1.36959090483681e-05,10,0.6,"tms_metrics_8_30.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.875 (0.75 - 0.958)","1    (0.905 - 1   )","0.885 (0.769 - 0.962)","3.33 (3.33 - 8.33e+05)","0.222 (0.167 - 0.222)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.237 (0.231 - 0.243)",0.75,0.905,0.769,3.33,0.222,7,0.333,0.243,0.917,0.905,0.308,3.33,0.222,667000,0.333,0.138,8.83031804604223,-21.4954166653934,8.83031805702161,-21.4954166055294,1.24337281356566e-09,2.78496810812975e-09,3.46275363229592e-18,-1.32847566048989e-05,10,0.6,"tms_metrics_8_31.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.875 (0.792 - 0.958)","1    (0.905 - 1   )","0.885 (0.769 - 0.962)","3.33 (3.33 - 8.33e+05)","0.222 (0.167 - 0.222)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.233 (0.227 - 0.239)",0.792,0.905,0.769,3.33,0.222,7,0.333,0.239,0.917,0.905,0.308,3.33,0.222,667000,0.333,0.132,8.77154846402145,-21.6609475622458,8.77154847254427,-21.6609475120873,9.71644101682042e-10,2.31561833172471e-09,2.24995689376713e-18,-1.26505983072001e-05,10,0.6,"tms_metrics_8_32.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.833 (0.75 - 0.958)","1    (0.905 - 1   )","0.846 (0.769 - 0.962)","3.33 (3.33 - 8.33e+05)","0.222 (0.167 - 0.222)","1e+06 (6.67e+05 - 1e+06)","1e-06 (1e-06 - 0.333)","0.238 (0.232 - 0.244)",0.75,0.905,0.769,3.33,0.222,667000,0.333,0.244,0.917,0.905,0.308,3.33,0.222,667000,0.333,0.15,8.68489730176574,-21.7911005028495,8.6848973164156,-21.7911004277081,1.68682017277136e-09,3.44826078672796e-09,5.81659585602917e-18,-1.42582480396018e-05,10,0.6,"tms_metrics_8_33.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.875 (0.75 - 0.958)","1    (0.905 - 1   )","0.885 (0.769 - 0.962)","3.33 (3.33 - 8.33e+05)","0.222 (0.167 - 0.222)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.237 (0.232 - 0.243)",0.75,0.905,0.769,3.33,0.222,7,0.333,0.243,0.917,0.905,0.308,3.33,0.222,667000,0.333,0.137,9.00086785292164,-21.9827576572324,9.00086784645214,-21.9827575995489,7.18763487274115e-10,2.62403177564176e-09,1.88605822977836e-18,-1.32872200701492e-05,10,0.6,"tms_metrics_8_34.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.833 (0.708 - 0.958)","1    (0.905 - 1   )","0.846 (0.731 - 0.962)","3.33 (3.33 - 8.33e+05)","0.222 (0.167 - 0.222)","1e+06 (6.67e+05 - 1e+06)","1e-06 (1e-06 - 0.333)","0.229 (0.223 - 0.234)",0.708,0.905,0.731,3.33,0.222,667000,0.333,0.234,0.917,0.952,0.308,3.33,0.222,667000,0.333,0.14,9.98571298670585,-26.8089876906474,9.98571288119786,-26.8089876538948,1.05658944313023e-08,1.37090602649458e-09,1.44848483511778e-17,-1.35736484176703e-05,10,0.6,"tms_metrics_8_35.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.875 (0.75 - 0.958)","1    (0.905 - 1   )","0.885 (0.769 - 0.962)","3.33 (3.33 - 8.33e+05)","0.222 (0.167 - 0.222)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.241 (0.235 - 0.247)",0.75,0.905,0.769,3.33,0.222,7,0.333,0.247,0.917,0.905,0.308,3.33,0.222,667000,0.333,0.142,8.92853452343668,-21.3862398413105,8.92853451700314,-21.3862397812941,7.20559052334697e-10,2.80630966499709e-09,2.02211183276801e-18,-1.38877152428232e-05,10,0.6,"tms_metrics_8_36.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-diltiazem-droperidol-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.875 (0.792 - 0.958)","1    (0.905 - 1   )","0.9  (0.8  - 0.967)","3.33 (1.67 - 8.33e+05)","0.222 (0.167 - 0.333)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.238 (0.232 - 0.244)",0.792,0.905,0.8,1.67,0.333,7,0.333,0.244,0.875,0.952,0.367,3.33,0.222,667000,0.333,0.151,8.06233782610437,-20.1159735113179,8.06233781433999,-20.1159734882996,1.4591770014095e-09,1.14427961400242e-09,1.66970649593407e-18,-1.48235449461266e-05,10,NA,"tms_metrics_8_37.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-droperidol-metoprolol-nitrendipine-ranolazine-risperidone-vandetanib-verapamil","0.875 (0.792 - 0.958)","1    (0.905 - 1   )","0.903 (0.839 - 0.968)","3.33 (3.33 - 8.33e+05)","0.222 (0.167 - 0.222)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.233 (0.227 - 0.239)",0.792,0.905,0.839,3.33,0.222,7,0.333,0.239,0.917,0.905,0.355,3.33,0.222,667000,0.333,0.14,8.93860436991412,-21.4026077680766,8.93860440706499,-21.4026077177688,4.15622740515443e-09,2.35054421341595e-09,9.76939627682654e-18,-1.34687679440434e-05,10,0.666666666666667,"tms_metrics_8_39.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-dofetilide-droperidol-loratadine-ranolazine-risperidone-verapamil","0.964 (0.929 - 1   )","1    (0.667 - 1   )","0.966 (0.931 - 1   )","8.57e+05 (3.43 - 1e+06)","0.143 (1e-06 - 0.19)","6.67e+05 (5.33 - 1e+06)","1.14e-06 (1e-06 - 0.381)","0.122 (0.118 - 0.126)",0.929,0.667,0.931,3.43,0.19,5.33,0.381,0.126,1,0.875,0.379,857000,0.143,5.33,0.381,0.0552,25.2517886177046,-31.5246909892165,25.2517673518602,-31.524709704508,8.42152714469685e-07,5.93670540742565e-07,4.99961257387037e-13,-9.56913792906095e-06,11,NA,"tms_metrics_8_4.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.875 (0.75 - 0.958)","1    (0.905 - 1   )","0.885 (0.769 - 0.962)","3.33 (3.33 - 8.33e+05)","0.222 (0.167 - 0.222)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.236 (0.23 - 0.242)",0.75,0.905,0.769,3.33,0.222,7,0.333,0.242,0.917,0.905,0.308,3.33,0.222,667000,0.333,0.14,8.84291295756013,-21.2547949704429,8.84291296009359,-21.2547949245876,2.86496455231957e-10,2.15740841155633e-09,6.18089862398497e-19,-1.35873013904782e-05,10,0.6,"tms_metrics_8_41.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.875 (0.75 - 0.958)","1    (0.905 - 1   )","0.885 (0.769 - 0.962)","3.33 (3.33 - 8.33e+05)","0.222 (0.167 - 0.222)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.235 (0.229 - 0.241)",0.75,0.905,0.769,3.33,0.222,7,0.333,0.241,0.917,0.905,0.308,3.33,0.222,667000,0.333,0.135,8.27319406383655,-20.4533774929144,8.27319406099866,-20.4533774405459,3.43021639896643e-10,2.56038635970557e-09,8.782679278752e-19,-1.29973455382039e-05,10,0.6,"tms_metrics_8_42.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-diltiazem-droperidol-metoprolol-nitrendipine-risperidone-vandetanib-verapamil","0.875 (0.792 - 0.958)","1    (0.905 - 1   )","0.903 (0.839 - 0.968)","3.33 (3.33 - 8.33e+05)","0.222 (0.167 - 0.222)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.238 (0.232 - 0.244)",0.792,0.905,0.839,3.33,0.222,7,0.333,0.244,0.917,0.952,0.355,3.33,0.222,667000,0.333,0.142,9.83990111329805,-22.4122237833668,9.83990109752412,-22.4122237328756,1.60305756991583e-09,2.25284389500522e-09,3.61143845972679e-18,-1.31230796810119e-05,10,0.666666666666667,"tms_metrics_8_43.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.875 (0.75 - 0.958)","1    (0.905 - 1   )","0.885 (0.769 - 0.962)","3.33 (3.33 - 8.33e+05)","0.222 (0.167 - 0.222)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.236 (0.23 - 0.242)",0.75,0.905,0.769,3.33,0.222,7,0.333,0.242,0.917,0.905,0.308,3.33,0.222,667000,0.333,0.135,9.00472828735454,-22.1609477125697,9.00472826183884,-22.1609476626854,2.83358948610543e-09,2.25100220215252e-09,6.37841617321953e-18,-1.30292665400386e-05,10,0.6,"tms_metrics_8_44.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-dofetilide-droperidol-ranolazine-risperidone-verapamil","1    (0.5  - 1   )","1    (1    - 1   )","1    (0.786 - 1   )","8e+05 (1.6  - 1e+06)","0.2  (1e-06 - 0.4 )","1e+06 (5e+05 - 1e+06)","1e-06 (1e-06 - 0.5 )","0.124 (0.118 - 0.129)",0.5,1,0.786,1.6,0.4,5e+05,0.5,0.129,0.9,1,0.429,2,0.2,1e+06,1e-06,0.0242,14.8625300487271,-24.2572729840499,14.8625299984417,-24.2572729591708,3.38336700629764e-09,1.02563582200239e-09,3.47010240063984e-18,-4.73797548673354e-06,7,NA,"tms_metrics_8_45.csv","summary_tms_7_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.875 (0.75 - 0.958)","1    (0.905 - 1   )","0.885 (0.769 - 0.962)","3.33 (3.33 - 8.33e+05)","0.222 (0.167 - 0.222)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.237 (0.231 - 0.243)",0.75,0.905,0.769,3.33,0.222,7,0.333,0.243,0.917,0.905,0.308,3.33,0.222,667000,0.333,0.141,8.38624825159888,-20.0560607245831,8.38624824705935,-20.0560606770421,5.41306587129409e-10,2.37040551893473e-09,1.28311612156728e-18,-1.36257803425637e-05,10,0.6,"tms_metrics_8_46.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-droperidol-loratadine-ranolazine-risperidone-verapamil","0.933 (0.867 - 1   )","1    (0.5  - 1   )","0.947 (0.895 - 1   )","8e+05 (2.4  - 1e+06)","0.2  (1e-06 - 0.3 )","1e+06 (3    - 1e+06)","1e-06 (1e-06 - 0.6 )","0.156 (0.151 - 0.162)",0.867,0.5,0.895,2.4,0.3,3,0.6,0.162,1,0.833,0.368,3,0.2,6,0.5,0.0592,13.3485637054846,-17.1560702388965,13.3485636900795,-17.1560701934129,1.1540639295197e-09,2.65116735985338e-09,3.05961662112676e-18,-1.18762827196726e-05,8,NA,"tms_metrics_8_47.csv","summary_tms_8_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-clozapine-diltiazem-dofetilide-droperidol-nitrendipine-ranolazine-verapamil","1    (0.964 - 1   )","1    (0.75 - 1   )","1    (0.966 - 1   )","1e+06 (3.43 - 1e+06)","1e-06 (1e-06 - 0.19)","1e+06 (5.33 - 1e+06)","1e-06 (1e-06 - 0.381)","0.0679 (0.0645 - 0.0712)",0.964,0.75,0.966,3.43,0.19,5.33,0.381,0.0712,1,0.875,0.414,4,1.33e-06,8,0.333,0.029,19.870377776107,-25.5594199137733,19.8703582828442,-25.5594364313322,9.81022209006846e-07,6.46241121549553e-07,6.33976892613604e-13,-4.64851246050458e-06,11,0.766666666666667,"tms_metrics_8_48.csv","summary_tms_11_metrics.csv"
"azimilide-bepridil-cisapride-loratadine-metoprolol-ranolazine-risperidone","0.75 (0.583 - 0.917)","1    (0.9  - 1   )","0.769 (0.692 - 0.923)","2.25 (2.25 - 7.5e+05)","0.375 (0.25 - 0.375)","5e+05 (2.5  - 1e+06)","1.25e-06 (1e-06 - 0.625)","0.339 (0.331 - 0.347)",0.583,0.9,0.692,2.25,0.375,2.5,0.625,0.347,0.833,0.9,0.308,2.25,0.375,5e+05,0.5,0.157,8.52448909372141,-20.3121551825927,8.52454378364878,-20.3121080453677,6.4155840780231e-06,2.32064662534166e-06,1.488830354026e-11,-2.26792301613578e-05,7,NA,"tms_metrics_8_49.csv","summary_tms_7_metrics.csv"
"astemizole-bepridil-cisapride-metoprolol-nitrendipine-ranolazine-risperidone-vandetanib","0.8  (0.667 - 0.933)","1    (0.833 - 1   )","0.833 (0.722 - 0.944)","2.4  (2.4  - 8e+05)","0.3  (0.2  - 0.3 )","5e+05 (6    - 1e+06)","0.5  (1e-06 - 0.5 )","0.315 (0.308 - 0.322)",0.667,0.833,0.722,2.4,0.3,6,0.5,0.322,0.867,0.833,0.389,2.4,0.3,5e+05,0.5,0.171,8.66375562803507,-20.8620447315268,8.66375565864853,-20.8620446902306,3.5335089816798e-09,1.97948924685677e-09,6.99454303290698e-18,-2.04997240692718e-05,8,NA,"tms_metrics_8_5.csv","summary_tms_8_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-dofetilide-droperidol-nitrendipine-ranolazine-risperidone-verapamil","1    (0.964 - 1   )","1    (0.792 - 1   )","1    (0.966 - 1   )","8.57e+05 (3.43 - 1e+06)","0.143 (1e-06 - 0.19)","1e+06 (5.33 - 1e+06)","1e-06 (1e-06 - 0.381)","0.0953 (0.0914 - 0.0992)",0.964,0.792,0.966,3.43,0.19,5.33,0.381,0.0992,1,0.875,0.414,4,1.33e-06,8,0.333,0.0306,19.8605438032219,-22.2647021774176,19.8605588231122,-22.2646896553694,7.56267253123018e-07,5.62417370092643e-07,4.25337839588635e-13,-5.03843388180051e-06,11,0.766666666666667,"tms_metrics_8_50.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-droperidol-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.929 (0.821 - 0.964)","1    (0.833 - 1   )","0.939 (0.788 - 0.97)","3.43 (2.86 - 8.57e+05)","0.19 (1.33e-06 - 0.286)","6.67e+05 (8    - 1e+06)","1.14e-06 (1e-06 - 0.333)","0.22 (0.215 - 0.226)",0.821,0.833,0.788,2.86,0.286,8,0.333,0.226,0.929,0.833,0.364,3.43,0.19,667000,0.333,0.146,9.99125798621577,-23.8910034725997,9.99126863107698,-23.8909939471548,1.06541637528149e-06,3.98704421168438e-07,4.24786219209982e-13,-1.40304138144053e-05,11,0.6,"tms_metrics_8_51.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-dofetilide-metoprolol-ranolazine-risperidone-verapamil","0.75 (0.667 - 0.917)","1    (0.998 - 1   )","0.857 (0.714 - 0.929)","2.25 (2.25 - 7.5e+05)","0.375 (0.25 - 0.375)","1e+06 (5    - 1e+06)","1e-06 (1e-06 - 0.5 )","0.285 (0.277 - 0.292)",0.667,0.998,0.714,2.25,0.375,5,0.5,0.292,0.833,1,0.357,2.25,0.375,1e+06,1e-06,0.154,9.25065565415374,-24.4253760730105,9.25069763270965,-24.4253373380587,4.53788001432552e-06,1.58585125239945e-06,7.19640270395656e-12,-2.03761160781666e-05,7,NA,"tms_metrics_8_54.csv","summary_tms_7_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.875 (0.75 - 0.958)","1    (0.905 - 1   )","0.885 (0.769 - 0.962)","3.33 (3.33 - 8.33e+05)","0.222 (0.167 - 0.222)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.238 (0.232 - 0.244)",0.75,0.905,0.769,3.33,0.222,7,0.333,0.244,0.917,0.905,0.308,3.33,0.222,667000,0.333,0.141,8.71738983924001,-21.0482346002762,8.71738982266028,-21.0482345571323,1.90191484827886e-09,2.04976466907807e-09,3.89847785959698e-18,-1.37433440765013e-05,10,0.6,"tms_metrics_8_7.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.875 (0.75 - 0.958)","1    (0.905 - 1   )","0.885 (0.769 - 0.962)","3.33 (3.33 - 8.33e+05)","0.222 (0.167 - 0.222)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.243 (0.237 - 0.249)",0.75,0.905,0.769,3.33,0.222,7,0.333,0.249,0.917,0.905,0.308,3.33,0.222,667000,0.333,0.148,9.13260606842253,-21.7372351082993,9.13260614592274,-21.7372350118898,8.48610037829915e-09,4.43522570404891e-09,3.76377705249716e-17,-1.40995353896546e-05,10,0.6,"tms_metrics_8_8.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-dofetilide-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.893 (0.821 - 0.964)","1    (0.929 - 1   )","0.897 (0.827 - 0.966)","3.43 (3.43 - 8.57e+05)","0.19 (0.143 - 0.19)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.25)","0.203 (0.198 - 0.209)",0.821,0.929,0.827,3.43,0.19,7,0.25,0.209,0.929,0.929,0.31,3.43,0.19,750000,0.25,0.122,9.11635018736962,-22.9095562478231,9.11635130785603,-22.909555193671,1.22909525439304e-07,4.6013643604826e-08,5.65551509920244e-15,-1.09683737375842e-05,11,0.733333333333333,"tms_metrics_8_9.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-bepridil-diltiazem-droperidol-metoprolol-nitrendipine-ranolazine-risperidone-vandetanib","0.875 (0.792 - 0.958)","1    (0.905 - 1   )","0.903 (0.806 - 0.968)","3.33 (1.67 - 8.33e+05)","0.222 (0.167 - 0.333)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.242 (0.236 - 0.248)",0.792,0.905,0.806,1.67,0.333,7,0.333,0.248,0.875,0.952,0.355,3.33,0.222,667000,0.333,0.157,8.03694532960655,-19.5413621232821,8.0369453350416,-19.5413620867913,6.76257923958026e-10,1.86736377574863e-09,1.26281955026219e-18,-1.52188473145361e-05,10,NA,"tms_metrics_9_1.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-droperidol-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.889 (0.722 - 0.944)","1    (0.889 - 1   )","0.88 (0.8  - 0.96)","2.5  (2.5  - 8.33e+05)","0.25 (0.167 - 0.25)","1e+06 (6    - 1e+06)","1e-06 (1e-06 - 0.333)","0.255 (0.249 - 0.261)",0.722,0.889,0.8,2.5,0.25,6,0.333,0.261,0.889,0.944,0.36,2.5,0.25,667000,0.333,0.153,8.9667400820639,-21.403957549372,8.96674012371282,-21.403957497521,4.64482260323206e-09,2.42249659461138e-09,1.12520669389037e-17,-1.62528566382386e-05,9,0.633333333333333,"tms_metrics_9_2.csv","summary_tms_9_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-dofetilide-droperidol-loratadine-ranolazine-risperidone-verapamil","0.964 (0.929 - 1   )","1    (0.667 - 1   )","0.966 (0.931 - 1   )","8.57e+05 (3.43 - 1e+06)","0.143 (1e-06 - 0.19)","6.67e+05 (5.33 - 1e+06)","1.14e-06 (1e-06 - 0.381)","0.12 (0.115 - 0.124)",0.929,0.667,0.931,3.43,0.19,5.33,0.381,0.124,1,0.875,0.379,857000,0.143,5.33,0.381,0.0546,26.0801820958461,-32.5462785064247,26.0801607466768,-32.5462972782164,8.18598072568516e-07,5.76771962001403e-07,4.7214441640591e-13,-9.14294480108581e-06,11,NA,"tms_metrics_9_3.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.875 (0.75 - 0.958)","1    (0.905 - 1   )","0.885 (0.769 - 0.962)","3.33 (3.33 - 8.33e+05)","0.222 (0.167 - 0.222)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.232 (0.226 - 0.238)",0.75,0.905,0.769,3.33,0.222,7,0.333,0.238,0.917,0.905,0.308,3.33,0.222,667000,0.333,0.135,8.26958000214659,-19.8558903848463,8.26957999352835,-19.8558903428698,1.04216179664973e-09,2.11405988999302e-09,2.20319245318025e-18,-1.31010178503308e-05,10,0.6,"tms_metrics_9_4.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.875 (0.75 - 0.958)","1    (0.905 - 1   )","0.885 (0.769 - 0.962)","3.33 (3.33 - 8.33e+05)","0.222 (0.167 - 0.222)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.234 (0.228 - 0.24)",0.75,0.905,0.769,3.33,0.222,7,0.333,0.24,0.917,0.905,0.308,3.33,0.222,667000,0.333,0.137,8.31267587902434,-19.9168537752434,8.31267589210962,-19.9168537152549,1.57413576381479e-09,3.01194809967865e-09,4.74121522245816e-18,-1.3201486344148e-05,10,0.6,"tms_metrics_9_5.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-dofetilide-nitrendipine-ranolazine-risperidone-verapamil","1    (0.958 - 1   )","1    (0.714 - 1   )","1    (0.955 - 1   )","8.33e+05 (3.33 - 1e+06)","0.167 (1e-06 - 0.222)","1e+06 (4.67 - 1e+06)","1e-06 (1e-06 - 0.389)","0.102 (0.0977 - 0.106)",0.958,0.714,0.955,3.33,0.222,4.67,0.389,0.106,1,0.905,0.364,4,1.33e-06,7,0.333,0.0244,17.510804696169,-18.3070673482591,17.5108049820345,-18.3070670456671,1.63250912676742e-08,1.65286991223079e-08,2.69832521707603e-16,-4.66620794746853e-06,10,0.666666666666667,"tms_metrics_9_6.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-diltiazem-droperidol-metoprolol-nitrendipine-risperidone-vandetanib-verapamil","0.875 (0.792 - 0.958)","1    (0.905 - 1   )","0.903 (0.839 - 0.968)","3.33 (3.33 - 8.33e+05)","0.222 (0.167 - 0.222)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.236 (0.23 - 0.242)",0.792,0.905,0.839,3.33,0.222,7,0.333,0.242,0.917,0.952,0.355,3.33,0.222,667000,0.333,0.139,9.95774341736298,-22.6490224392443,9.95774339273435,-22.6490223841737,2.47331472439035e-09,2.43147584262717e-09,6.01380500356921e-18,-1.27027419935668e-05,10,0.666666666666667,"tms_metrics_9_7.csv","summary_tms_10_metrics.csv"
