"drug_pair","AUC1","AUC2","Pairwise","LR1plus","LR1minus","LR2plus","LR2minus","Mean_error","AUC1_LOOCV","AUC2_LOOCV","Pairwise_LOOCV","LR1plus_LOOCV","LR1minus_LOOCV","LR2plus_LOOCV","LR2minus_LOOCV","Mean_error_LOOCV","AUC1_training","AUC2_training","Pairwise_training","LR1plus_training","LR1minus_training","LR2plus_training","LR2minus_training","Mean_error_training","Threshold1","Threshold2","Th1_ref","Th2_ref","Th1_changes","Th2_changes","Th_changes_overall","Normalized_logLik","number_of_drugs","Rank_score_LOOCV","tms_name","metrics_name"
"astemizole-azimilide-bepridil-cisapride-dofetilide-droperidol-nitrendipine-ranolazine-risperidone-verapamil","0.952 (0.857 - 0.952)","1    (0.952 - 1   )","0.96 (0.92 - 0.96)","2.57 (2.57 - 3   )","0.214 (1.5e-06 - 0.214)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.218 (0.213 - 0.224)",0.857,0.952,0.92,2.57,0.214,7,0.333,0.224,0.952,0.952,0.4,2.57,0.214,7,0.333,0.0508,26.2427466517133,-27.5966254292027,26.2427509119485,-27.5966408175757,1.62339507071439e-07,5.57617614026827e-07,9.05233685954671e-14,-6.03303929212898e-06,10,0.766666666666667,"tms_metrics_6_158.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-dofetilide-droperidol-loratadine-ranolazine-risperidone-verapamil","0.929 (0.929 - 1   )","1    (0.958 - 1   )","0.931 (0.897 - 1   )","8.57e+05 (3.43 - 8.61e+05)","0.143 (1.32e-06 - 0.19)","1e+06 (8    - 1e+06)","1e-06 (1e-06 - 0.333)","0.134 (0.129 - 0.138)",0.929,0.958,0.897,3.43,0.19,8,0.333,0.138,0.929,0.958,0.414,3.43,0.19,8,0.333,0.0579,25.1413458776144,-28.0443614538045,25.1413405548469,-28.0443799291725,2.11713751699588e-07,6.58790389880328e-07,1.39474985025199e-13,-6.37507639298485e-06,11,0.766666666666667,"tms_metrics_6_159.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-dofetilide-droperidol-nitrendipine-ranolazine-risperidone-verapamil","0.964 (0.964 - 1   )","1    (1    - 1   )","0.966 (0.966 - 1   )","4    (3.43 - 1e+06)","0.143 (1e-06 - 0.19)","1e+06 (8    - 1e+06)","1e-06 (1e-06 - 0.333)","0.137 (0.133 - 0.142)",0.964,1,0.966,3.43,0.19,8,0.333,0.142,1,1,0.414,4,0.143,8,0.333,0.0171,28.514772683411,-27.7278806667143,28.5147727001001,-27.7278807133907,5.85279576527605e-10,1.68337351768203e-09,9.85244139566722e-19,-2.03919624043308e-06,11,0.833333333333333,"tms_metrics_6_16.csv","summary_tms_11_metrics.csv"
"azimilide-bepridil-cisapride-metoprolol-nitrendipine-ranolazine-risperidone","0    (0    - 0   )","0    (0    - 0   )","0.231 (0.231 - 0.231)","1.5e-06 (1.5e-06 - 1.5e-06)","3    (3    - 3   )","2.5e-06 (2.5e-06 - 2.5e-06)","1.67 (1.67 - 1.67)","1.43 (1.42 - 1.44)",0,0,0.231,1.5e-06,3,2.5e-06,1.67,1.44,0.583,0.8,0.231,3e-06,1.5,5e-06,1.25,0.828,-58.4133238958689,-20.6624761406902,-58.413322172744,-20.6624763539185,2.94988341548555e-08,1.03195913113071e-08,3.04415912638135e-16,-7.46452628533486e-05,7,NA,"tms_metrics_6_161.csv","summary_tms_7_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-dofetilide-droperidol-loratadine-nitrendipine-risperidone-verapamil","0.964 (0.964 - 0.964)","1    (0.958 - 1   )","0.969 (0.938 - 0.969)","3.43 (3.43 - 4   )","0.19 (1.33e-06 - 0.19)","1e+06 (8    - 1e+06)","1e-06 (1e-06 - 0.333)","0.19 (0.185 - 0.195)",0.964,0.958,0.938,3.43,0.19,8,0.333,0.195,0.964,0.958,0.406,4,0.143,8,0.333,0.0355,26.6270442798231,-25.5172264559333,26.6041864278759,-25.4571244399336,0.000859182520357448,0.00236091142742746,2.02845383055783e-06,-4.25201381108399e-06,11,0.833333333333333,"tms_metrics_6_163.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-clozapine-diltiazem-droperidol-nitrendipine-ranolazine-vandetanib-verapamil","0.964 (0.857 - 0.964)","1    (0.958 - 1   )","0.97 (0.909 - 0.97)","3.43 (3.43 - 4   )","0.19 (1.33e-06 - 0.19)","1e+06 (5.33 - 1e+06)","1e-06 (1e-06 - 0.381)","0.198 (0.192 - 0.203)",0.857,0.958,0.909,3.43,0.19,5.33,0.381,0.203,0.964,0.958,0.364,3.43,0.19,8,0.333,0.0462,20.2339703881548,-23.6442650290916,20.0117788630476,-23.6684741834685,0.0111030371976314,0.00102284389729918,1.13566738390831e-05,-5.17518007360564e-06,11,0.8,"tms_metrics_6_164.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-dofetilide-droperidol-nitrendipine-ranolazine-risperidone-verapamil","0.964 (0.857 - 0.964)","1    (0.958 - 1   )","0.966 (0.897 - 0.966)","3.43 (3.43 - 4   )","0.19 (0.143 - 0.19)","1e+06 (8    - 1e+06)","1e-06 (1e-06 - 0.381)","0.207 (0.201 - 0.212)",0.857,0.958,0.897,3.43,0.19,8,0.381,0.212,0.964,0.958,0.414,3.43,0.19,8,0.333,0.0621,23.9234896331296,-24.5568159893625,23.7743298587367,-24.5940061089235,0.00627398438900896,0.00151216192255417,9.48728029575863e-06,-6.41018374748634e-06,11,0.733333333333333,"tms_metrics_6_165.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-dofetilide-droperidol-nitrendipine-ranolazine-risperidone-verapamil","0.964 (0.857 - 0.964)","1    (0.958 - 1   )","0.966 (0.897 - 0.966)","3.43 (3.43 - 3.43)","0.19 (0.19 - 0.19)","1e+06 (8    - 1e+06)","1e-06 (1e-06 - 0.381)","0.207 (0.202 - 0.213)",0.857,0.958,0.897,3.43,0.19,8,0.381,0.213,0.964,0.958,0.414,3.43,0.19,8,0.333,0.0659,24.04083970364,-25.128271400363,24.0408397169998,-25.1282714379794,5.55712791679167e-10,1.49697575451474e-09,8.31888575617411e-19,-6.72561741533908e-06,11,0.733333333333333,"tms_metrics_6_166.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-dofetilide-droperidol-nitrendipine-ranolazine-risperidone-verapamil","0.964 (0.857 - 0.964)","1    (0.958 - 1   )","0.966 (0.897 - 0.966)","3.43 (3.43 - 4   )","0.19 (1.33e-06 - 0.19)","1e+06 (8    - 1e+06)","1e-06 (1e-06 - 0.333)","0.203 (0.197 - 0.208)",0.857,0.958,0.897,3.43,0.19,8,0.333,0.208,0.964,0.958,0.414,3.43,0.19,8,0.333,0.0525,26.8579359471009,-27.9097488852157,27.1369125177026,-27.8157354920219,0.0102803357021433,0.00337986364663057,3.47461329148326e-05,-5.62229124663192e-06,11,0.733333333333333,"tms_metrics_6_167.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-clozapine-diltiazem-dofetilide-droperidol-loratadine-nitrendipine-verapamil","0.964 (0.964 - 0.964)","1    (0.958 - 1   )","0.969 (0.938 - 0.969)","3.43 (3.43 - 4   )","0.19 (1.33e-06 - 0.19)","1e+06 (8    - 1e+06)","1e-06 (1e-06 - 0.333)","0.162 (0.157 - 0.167)",0.964,0.958,0.938,3.43,0.19,8,0.333,0.167,1,0.958,0.406,857000,0.143,8,0.333,0.0235,28.0997035697845,-29.2469949700826,28.0487936761664,-29.0633533023441,0.00181504752774471,0.00631866756144947,1.14686819360496e-05,-3.09513638961043e-06,11,0.833333333333333,"tms_metrics_6_168.csv","summary_tms_11_metrics.csv"
"astemizole-bepridil-droperidol-metoprolol-nitrendipine-ranolazine-risperidone-vandetanib","0.6  (0.6  - 0.6 )","0.833 (0.583 - 1   )","0.7  (0.6  - 0.75)","2.4  (1.2  - 2.4 )","0.3  (0.3  - 0.6 )","1    (3e-06 - 5e+05)","1    (1.2e-06 - 1.5 )","0.576 (0.566 - 0.587)",0.6,0.583,0.6,1.2,0.6,3e-06,1.5,0.587,0.667,0.833,0.45,2.4,0.3,3,0.6,0.365,8.8952268613175,-27.4987212646162,8.89522823269983,-27.4987224931092,1.54170561393858e-07,4.46745465802471e-08,6.88749992629274e-15,-4.94769510759111e-05,8,NA,"tms_metrics_6_17.csv","summary_tms_8_metrics.csv"
"azimilide-bepridil-cisapride-clozapine-diltiazem-droperidol-metoprolol-nitrendipine-quinidine-ranolazine","0.708 (0.708 - 0.75)","0.952 (0.857 - 1   )","0.8  (0.72 - 0.88)","3.33 (3.33 - 3.33)","0.222 (0.222 - 0.222)","7    (2.33 - 1e+06)","0.333 (1e-06 - 0.778)","0.325 (0.317 - 0.333)",0.708,0.857,0.72,3.33,0.222,2.33,0.778,0.333,0.792,0.952,0.44,3.33,0.222,4.67,0.389,0.22,5.69074088122604,-26.6234518508151,5.68136478798484,-26.3423463871739,0.00165032410188304,0.0106712386022703,1.76110022622714e-05,-2.74733796615104e-05,10,NA,"tms_metrics_6_172.csv","summary_tms_10_metrics.csv"
"azimilide-bepridil-clozapine-diltiazem-loratadine-ondansetron-ranolazine","0.833 (0.75 - 1   )","1    (1    - 1   )","0.818 (0.818 - 1   )","3    (2.25 - 1e+06)","0.25 (1e-06 - 0.375)","1e+06 (5    - 1e+06)","1e-06 (1e-06 - 0.5 )","0.23 (0.223 - 0.237)",0.75,1,0.818,2.25,0.375,5,0.5,0.237,0.917,1,0.273,2.25,0.375,1e+06,1e-06,0.0703,14.4222335734771,-16.0282208534455,14.422233259193,-16.0282154149708,2.17916361815668e-08,3.39306315684715e-07,7.39403978550915e-15,-1.09402711444459e-05,7,NA,"tms_metrics_6_174.csv","summary_tms_7_metrics.csv"
"azimilide-bepridil-chlorpromazine-diltiazem-dofetilide-droperidol-loratadine-nitrendipine-ondansetron-verapamil","0.958 (0.958 - 1   )","1    (0.857 - 1   )","0.952 (0.905 - 1   )","4    (3.33 - 4   )","1.33e-06 (1.33e-06 - 0.222)","6.67e+05 (4.67 - 1e+06)","0.333 (1e-06 - 0.389)","0.203 (0.197 - 0.208)",0.958,0.857,0.905,3.33,0.222,4.67,0.389,0.208,1,0.952,0.333,1e+06,1e-06,7,0.333,0.0188,14.3932043678679,-11.5506312261403,14.4155379616014,-12.0389492164973,0.00154927230554962,0.0405615126017714,6.28408281451264e-05,-2.40643880669028e-06,10,0.7,"tms_metrics_6_178.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-clozapine-metoprolol-nitrendipine-ranolazine-vandetanib-verapamil","0.75 (0.708 - 0.75)","0.857 (0.762 - 0.857)","0.786 (0.714 - 0.786)","3.33 (2    - 3.33)","0.222 (0.222 - 0.667)","4.67 (1.17 - 7   )","0.389 (1.17e-06 - 0.933)","0.451 (0.442 - 0.461)",0.708,0.762,0.714,2,0.667,1.17,0.933,0.461,0.75,0.857,0.393,3.33,0.222,4.67,0.389,0.288,4.60756771794825,-28.8892669282459,4.6789548137412,-28.6762967890523,0.0152570603125502,0.00742669601867587,0.000113309549079914,-4.0493427499873e-05,10,NA,"tms_metrics_6_18.csv","summary_tms_10_metrics.csv"
"azimilide-bepridil-droperidol-loratadine-ranolazine-risperidone-verapamil","0.833 (0.833 - 0.917)","1    (0.9  - 1   )","0.857 (0.786 - 0.929)","7.5e+05 (2.25 - 7.5e+05)","0.25 (0.25 - 0.375)","5    (2.5  - 1e+06)","1.25e-06 (1e-06 - 0.625)","0.327 (0.319 - 0.334)",0.833,0.9,0.786,2.25,0.375,2.5,0.625,0.334,0.833,1,0.357,2.25,0.375,5e+05,0.5,0.104,16.0754303361767,-20.2464824023896,15.5338119940735,-20.3346783199513,0.034867059180953,0.00433721724897664,0.000151226010500719,-1.61282424983525e-05,7,NA,"tms_metrics_6_192.csv","summary_tms_7_metrics.csv"
"azimilide-bepridil-diltiazem-ondansetron-ranolazine-risperidone-verapamil","0.583 (0.583 - 0.667)","1    (0.9  - 1   )","0.778 (0.778 - 0.889)","2.25 (2.25 - 2.25)","0.375 (0.375 - 0.375)","1e+06 (2.5  - 1e+06)","1e-06 (1e-06 - 0.625)","0.34 (0.332 - 0.348)",0.583,0.9,0.778,2.25,0.375,2.5,0.625,0.348,0.917,1,0.222,2.25,0.375,1e+06,1e-06,0.195,16.8612999557591,-17.4542539301089,16.3736108830694,-17.791713499895,0.0297850655040286,0.0189672326832443,0.000564940267900582,-2.25055966512799e-05,7,NA,"tms_metrics_6_193.csv","summary_tms_7_metrics.csv"
"astemizole-azimilide-bepridil-diltiazem-dofetilide-droperidol-metoprolol-risperidone-terfenadine-vandetanib-verapamil","0.958 (0.833 - 1   )","0.893 (0.821 - 1   )","0.938 (0.844 - 1   )","2.62 (2.62 - 8.75e+05)","0.188 (1.5e-06 - 0.188)","5.25 (2.62 - 1e+06)","0.292 (1e-06 - 0.583)","0.301 (0.295 - 0.307)",0.833,0.821,0.844,2.62,0.188,2.62,0.583,0.307,0.917,0.892,0.312,2.62,0.188,3.5,0.5,0.187,12.5693505018508,-10.1282583369253,12.6123639589739,-10.0869697582753,0.00341041990724853,0.00409325889136338,1.39597316086277e-05,-1.78848373222107e-05,11,NA,"tms_metrics_6_198.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-clozapine-nitrendipine-ranolazine-verapamil","0.933 (0.933 - 1   )","1    (1    - 1   )","0.938 (0.938 - 1   )","2.4  (2.4  - 1e+06)","0.3  (1e-06 - 0.3 )","1e+06 (6    - 1e+06)","1e-06 (1e-06 - 0.5 )","0.195 (0.189 - 0.201)",0.933,1,0.938,2.4,0.3,6,0.5,0.201,1,1,0.375,3,0.2,5e+05,1.2e-06,0.0283,18.6959094013522,-23.3947473443499,17.6833062957808,-23.4076380788153,0.05726322264819,0.000550706330216735,3.15352192009686e-05,-4.22928113812738e-06,8,NA,"tms_metrics_6_20.csv","summary_tms_8_metrics.csv"
"astemizole-azimilide-bepridil-diltiazem-dofetilide-droperidol-metoprolol-risperidone-terfenadine-vandetanib-verapamil","0.833 (0.667 - 1   )","0.893 (0.821 - 1   )","0.875 (0.781 - 0.969)","2.62 (2.62 - 8.75e+05)","0.188 (0.125 - 0.188)","5.25 (2.62 - 1e+06)","0.292 (1e-06 - 0.583)","0.325 (0.319 - 0.332)",0.667,0.821,0.781,2.62,0.188,2.62,0.583,0.332,0.792,0.857,0.312,2.62,0.188,3.5,0.5,0.218,10.2776402195895,-8.61943732119149,10.2776444235233,-8.61944009284934,4.09036703510902e-07,3.21558919790702e-07,1.31529400535715e-13,-2.24958312366394e-05,11,NA,"tms_metrics_6_200.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-dofetilide-droperidol-nitrendipine-ranolazine-risperidone-verapamil","0.964 (0.893 - 0.964)","1    (0.958 - 1   )","0.966 (0.897 - 0.966)","3.43 (3.43 - 4   )","0.19 (0.143 - 0.19)","1e+06 (8    - 1e+06)","1e-06 (1e-06 - 0.333)","0.197 (0.191 - 0.202)",0.893,0.958,0.897,3.43,0.19,8,0.333,0.202,0.964,1,0.414,3.43,0.19,8,0.333,0.0564,20.7984763946563,-20.7092626725749,20.1762464145775,-20.7932162947275,0.030839729417126,0.00403754863906682,0.000124516907537306,-5.44367976435402e-06,11,0.733333333333333,"tms_metrics_6_204.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-dofetilide-droperidol-loratadine-nitrendipine-ranolazine-risperidone","0.929 (0.929 - 1   )","1    (0.958 - 1   )","0.938 (0.938 - 1   )","8.57e+05 (3.43 - 1e+06)","0.143 (1e-06 - 0.19)","1e+06 (8    - 1e+06)","1e-06 (1e-06 - 0.333)","0.123 (0.119 - 0.128)",0.929,0.958,0.938,3.43,0.19,8,0.333,0.128,0.929,1,0.406,3.43,0.19,8,0.333,0.0489,20.2841297293304,-21.8573568296116,20.2841220477852,-21.8573588106573,3.78697443343035e-07,9.06351812625086e-08,3.43233114210446e-14,-5.46824092950564e-06,11,0.833333333333333,"tms_metrics_6_206.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-metoprolol-nitrendipine-risperidone-verapamil","0.667 (0.667 - 0.667)","0.583 (0.5  - 0.833)","0.722 (0.611 - 0.722)","2.4  (2.4  - 2.4 )","0.3  (0.3  - 0.3 )","6e-06 (6e-06 - 6e-06)","1.2  (1.2  - 1.2 )","0.627 (0.616 - 0.638)",0.667,0.5,0.611,2.4,0.3,6e-06,1.2,0.638,0.667,0.833,0.444,2.4,0.3,6e-06,1.2,0.317,25.7887191739017,-39.5953963881685,25.5312374685663,-39.9138003307156,0.0100849677048538,0.00797728955671723,8.04507075517605e-05,-5.32892699682802e-05,8,NA,"tms_metrics_6_21.csv","summary_tms_8_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-dofetilide-droperidol-loratadine-nitrendipine-risperidone-verapamil","0.964 (0.964 - 0.964)","1    (0.958 - 1   )","0.969 (0.938 - 0.969)","3.43 (3.43 - 4   )","0.19 (1.33e-06 - 0.19)","1e+06 (8    - 1e+06)","1e-06 (1e-06 - 0.333)","0.183 (0.178 - 0.189)",0.964,0.958,0.938,3.43,0.19,8,0.333,0.189,0.964,1,0.406,4,0.143,8,0.333,0.0307,32.970787320763,-35.6047509030798,32.9707800688221,-35.604778772616,2.19950540602772e-07,7.82747067370011e-07,1.72165640623268e-13,-3.75137841930408e-06,11,0.833333333333333,"tms_metrics_6_23.csv","summary_tms_11_metrics.csv"
"astemizole-bepridil-clozapine-metoprolol-quinidine-ranolazine-verapamil","0.583 (0.5  - 0.583)","0.8  (0.7  - 0.9 )","0.583 (0.5  - 0.667)","1.5  (1.5  - 1.5 )","0.75 (0.75 - 0.75)","2.5  (2.5  - 5e+05)","0.625 (0.5  - 0.625)","0.707 (0.695 - 0.718)",0.5,0.7,0.5,1.5,0.75,2.5,0.625,0.718,0.75,0.9,0.5,1.5,0.75,2.5,0.625,0.44,-2.51477261276322,-30.12012357391,-2.47517888993702,-30.1327684978969,0.0159963075748483,0.000419640299156673,6.7126952961115e-06,-5.32290276612534e-05,7,NA,"tms_metrics_6_24.csv","summary_tms_7_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-clozapine-diltiazem-dofetilide-droperidol-nitrendipine-ranolazine-verapamil","0.964 (0.964 - 1   )","1    (1    - 1   )","0.966 (0.966 - 1   )","4    (3.43 - 1e+06)","1.33e-06 (1e-06 - 0.19)","1e+06 (8    - 1e+06)","1e-06 (1e-06 - 0.333)","0.111 (0.106 - 0.115)",0.964,1,0.966,3.43,0.19,8,0.333,0.115,1,1,0.414,4,0.143,8,0.333,0.0142,26.2359737858148,-32.0304172907348,25.2243425700553,-32.0587639662,0.0401053550929976,0.000884209868324093,3.54615507458704e-05,-1.5970027544832e-06,11,0.833333333333333,"tms_metrics_6_25.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-dofetilide-droperidol-metoprolol-nitrendipine-risperidone-verapamil","0.571 (0.464 - 0.679)","0.875 (0.75 - 0.875)","0.75 (0.656 - 0.812)","1.43 (0.762 - 3.43)","0.571 (0.19 - 1.71)","2.67 (8e-06 - 8   )","0.762 (1.14e-06 - 1.14)","0.614 (0.605 - 0.622)",0.464,0.75,0.656,0.762,1.71,8e-06,1.14,0.622,0.571,0.875,0.406,1.14,0.571,2.67,0.762,0.376,-0.412893195909916,-31.858256442476,-0.412893226222747,-31.8582564421005,7.3415664385608e-08,1.17867113337876e-11,8.65329243491395e-19,-4.15288578344436e-05,11,NA,"tms_metrics_6_26.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-dofetilide-droperidol-loratadine-ranolazine-risperidone-verapamil","0.964 (0.929 - 1   )","1    (1    - 1   )","0.966 (0.931 - 1   )","3.43 (3.43 - 1e+06)","0.19 (1e-06 - 0.19)","1e+06 (8    - 1e+06)","1e-06 (1e-06 - 0.333)","0.147 (0.142 - 0.152)",0.929,1,0.931,3.43,0.19,8,0.333,0.152,0.964,1,0.414,4,0.143,8,0.333,0.0318,18.7829965147549,-22.4324579929634,18.7699673315958,-22.4458037961463,0.000694150550661359,0.000594578982516264,4.12727328125335e-07,-3.87718323301057e-06,11,0.833333333333333,"tms_metrics_6_28.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-bepridil-droperidol-metoprolol-quinidine-ranolazine-risperidone-verapamil","0.611 (0.611 - 0.667)","0.833 (0.778 - 0.889)","0.696 (0.652 - 0.739)","2.5  (1    - 2.5 )","0.25 (0.25 - 1   )","4    (2    - 6   )","0.5  (1.2e-06 - 0.8 )","0.539 (0.529 - 0.55)",0.611,0.778,0.652,1,1,2,0.8,0.55,0.667,0.889,0.478,2.5,0.25,4,0.4,0.342,8.04929453082929,-29.5615408308898,8.04929384654091,-29.5615403423736,8.50122249100694e-08,1.65253986551049e-08,1.40486090719634e-15,-4.37945449259684e-05,9,NA,"tms_metrics_6_29.csv","summary_tms_9_metrics.csv"
"astemizole-azimilide-bepridil-diltiazem-droperidol-metoprolol-quinidine-ranolazine-risperidone-verapamil","0.708 (0.708 - 0.75)","0.857 (0.81 - 0.905)","0.741 (0.704 - 0.778)","3.33 (1.33 - 3.33)","0.222 (0.222 - 0.667)","2.33 (2.33 - 7   )","0.778 (0.325 - 0.778)","0.496 (0.486 - 0.505)",0.708,0.81,0.704,1.33,0.667,2.33,0.778,0.505,0.75,0.905,0.481,3.33,0.222,4.67,0.389,0.305,8.62172572402087,-29.3620415835786,8.60654122126654,-29.3597565162213,0.00176429791758967,7.78299151088522e-05,1.37315157152729e-07,-3.53972069940624e-05,10,NA,"tms_metrics_6_30.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-clozapine-diltiazem-metoprolol-ranolazine-vandetanib-verapamil","0.708 (0.625 - 0.75)","0.857 (0.857 - 0.857)","0.731 (0.692 - 0.769)","2    (1    - 2.67)","0.667 (0.444 - 1   )","7    (3.5  - 7   )","1.17e-06 (1.17e-06 - 0.389)","0.498 (0.489 - 0.507)",0.625,0.857,0.692,1,1,3.5,0.389,0.507,0.708,0.857,0.385,2.67,0.444,4.67,0.389,0.316,-1.29695177038951,-24.5515669414671,-1.29695180389394,-24.5515668582416,2.58332151615568e-08,3.38982443107986e-09,8.75700638879878e-17,-4.02125245958128e-05,10,NA,"tms_metrics_6_31.csv","summary_tms_10_metrics.csv"
"azimilide-bepridil-cisapride-clozapine-diltiazem-droperidol-metoprolol-nitrendipine-quinidine-ranolazine","0.708 (0.708 - 0.75)","0.857 (0.762 - 0.905)","0.72 (0.72 - 0.76)","3.33 (1.67 - 3.33)","0.222 (0.222 - 0.444)","2.33 (2.33 - 4.67)","0.778 (0.389 - 0.778)","0.483 (0.473 - 0.492)",0.708,0.762,0.72,1.67,0.444,2.33,0.778,0.492,0.792,0.905,0.44,3.33,0.222,4.67,0.389,0.26,6.82365638910224,-30.5516733915876,6.82365633861169,-30.5516738278826,7.39933931684566e-09,1.4280558125903e-08,1.05666695207494e-16,-3.39196388836419e-05,10,NA,"tms_metrics_6_32.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-diltiazem-metoprolol-risperidone-verapamil","0.583 (0.583 - 0.667)","0.7  (0.6  - 0.8 )","0.643 (0.5  - 0.714)","1.5  (1.5  - 2.25)","0.75 (0.375 - 0.75)","5e-06 (2.5e-06 - 5   )","1.25 (1.67e-06 - 1.67)","0.801 (0.79 - 0.812)",0.583,0.6,0.5,1.5,0.75,2.5e-06,1.67,0.812,0.667,0.8,0.429,2.25,0.375,2.5,1.67e-06,0.447,1.49769303635018,-23.2984302944818,1.4976927634085,-23.2984302101472,1.82241434243418e-07,3.6197551260716e-09,6.59669365785251e-16,-6.06896790896132e-05,7,NA,"tms_metrics_6_35.csv","summary_tms_7_metrics.csv"
"astemizole-azimilide-bepridil-diltiazem-dofetilide-droperidol-loratadine-ranolazine-risperidone-verapamil","0.625 (0.625 - 0.75)","1    (0.952 - 1   )","0.778 (0.741 - 0.852)","3.33 (3.33 - 3.33)","0.222 (0.222 - 0.222)","1e+06 (4.67 - 1e+06)","1e-06 (1e-06 - 0.389)","0.231 (0.225 - 0.237)",0.625,0.952,0.741,3.33,0.222,4.67,0.389,0.237,0.875,1,0.407,3.33,0.222,7,0.333,0.208,7.63516097951601,-25.6284639921052,7.63516758820487,-25.6284722966469,8.65559109247492e-07,3.24035767926245e-07,2.80472110650568e-13,-2.41200511504223e-05,10,NA,"tms_metrics_6_37.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-metoprolol-nitrendipine-ranolazine-risperidone-vandetanib-verapamil","0.708 (0.708 - 0.75)","0.857 (0.81 - 1   )","0.75 (0.714 - 0.857)","3.33 (3.33 - 3.33)","0.222 (0.222 - 0.222)","7    (2.33 - 6.67e+05)","1.17e-06 (1.17e-06 - 0.667)","0.35 (0.341 - 0.359)",0.708,0.81,0.714,3.33,0.222,2.33,0.667,0.359,0.75,0.857,0.393,3.33,0.222,4.67,0.389,0.304,8.19553328853599,-23.7978305708859,8.19553328348338,-23.7978305722148,6.16507870744299e-10,5.58392693683754e-11,3.44253490622145e-20,-3.47674948147138e-05,10,NA,"tms_metrics_6_39.csv","summary_tms_10_metrics.csv"
"astemizole-bepridil-droperidol-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.6  (0.6  - 0.6 )","0.833 (0.667 - 1   )","0.684 (0.684 - 0.789)","2.4  (1.2  - 2.4 )","0.3  (0.3  - 0.6 )","3    (6e-06 - 1e+06)","0.6  (1e-06 - 1.2 )","0.54 (0.53 - 0.55)",0.6,0.667,0.684,1.2,0.6,6e-06,1.2,0.55,0.6,0.833,0.474,2.4,0.3,3,0.6,0.342,7.82748871721723,-29.0604054107966,7.82748872033474,-29.0604054075882,3.98277024607374e-10,1.10404599922814e-10,4.39716155602258e-20,-4.85894648881831e-05,8,NA,"tms_metrics_6_4.csv","summary_tms_8_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-clozapine-diltiazem-dofetilide-metoprolol-nitrendipine-ranolazine","0.417 (0.333 - 0.458)","0.571 (0.429 - 0.714)","0.56 (0.52 - 0.6 )","1    (0.667 - 1   )","1    (1    - 1.33)","3.5e-06 (3.5e-06 - 2.33)","1.4  (0.778 - 1.4 )","0.99 (0.981 - 0.999)",0.333,0.429,0.52,0.667,1.33,3.5e-06,1.4,0.999,0.5,0.714,0.32,0.667,1.33,2.33,0.467,0.682,-22.0699379211134,-24.1777623387999,-22.0699562940878,-24.1777636887991,8.32488028569403e-07,5.58363973337114e-08,4.64831323387593e-14,-5.10627603300139e-05,10,NA,"tms_metrics_6_41.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-nifedipine-nitrendipine-ranolazine-risperidone-vandetanib-verapamil","0.625 (0.5  - 0.708)","0.857 (0.714 - 0.952)","0.679 (0.607 - 0.75)","1.33 (1    - 3.33)","0.667 (0.222 - 1   )","4.67 (1.17 - 7   )","0.389 (1.17e-06 - 0.933)","0.645 (0.636 - 0.654)",0.5,0.714,0.607,1,1,1.17,0.933,0.654,0.667,0.857,0.357,1.33,0.667,3.5,0.389,0.381,-0.968980939851735,-24.9417498900233,-0.829574618759416,-24.4636848786458,0.168045547609441,0.0195418234721775,0.00328391642666909,-4.17118624759414e-05,10,NA,"tms_metrics_6_43.csv","summary_tms_10_metrics.csv"
